,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,VWAP,Day_Per_Change,Trend
432,MINDTREE,EQ,2019-02-07,897.3,894.4,906.6,890.0,898.0,899.3,899.42,894663,804674652.7,19844,178957,20.0,2019,2,846.4848528828913,0.22289089490694636,Slight or No change
433,MINDTREE,EQ,2019-02-08,899.3,893.6,911.0,887.0,889.8,891.55,899.69,1367888,1230669105.1,46512,349813,25.57,2019,2,846.5870066684562,-0.8617813855220757,Slight negative
434,MINDTREE,EQ,2019-02-11,891.55,891.1,922.0,891.1,920.0,918.05,910.79,2245228,2044926103.45,83424,582792,25.96,2019,2,846.8519127376343,2.9723515226291353,Positive
435,MINDTREE,EQ,2019-02-12,918.05,920.4,928.3,894.0,897.35,900.3,906.73,2255202,2044868295.4,40259,362401,16.07,2019,2,847.0501812906264,-1.9334458907466878,Negative
436,MINDTREE,EQ,2019-02-13,900.3,903.0,908.55,892.35,897.0,896.5,901.67,1109780,1000653748.65,24837,293522,26.45,2019,2,847.1402856395523,-0.4220815283794255,Slight or No change
437,MINDTREE,EQ,2019-02-14,896.5,897.95,906.05,888.75,897.0,897.0,896.64,1021400,915824212.3,28166,234787,22.99,2019,2,847.2237617262602,0.0557724484104849,Slight or No change
438,MINDTREE,EQ,2019-02-15,897.0,899.0,903.9,889.1,894.7,895.5,896.04,786612,704839502.45,28699,262479,33.37,2019,2,847.2859274260068,-0.16722408026755842,Slight or No change
439,MINDTREE,EQ,2019-02-18,895.5,893.0,899.9,864.4,868.8,868.6,877.76,980226,860400006.9,29336,200862,20.49,2019,2,847.3200744734874,-3.003908431044111,Among top losers
440,MINDTREE,EQ,2019-02-19,868.6,868.0,893.5,859.0,888.0,887.3,882.16,2044293,1803389168.9,37729,576811,28.22,2019,2,847.4532109235959,2.1528897075754116,Positive
441,MINDTREE,EQ,2019-02-20,887.3,888.0,907.0,879.0,903.0,903.95,894.38,1332001,1191321623.35,32305,302201,22.69,2019,2,847.5755313153367,1.8764792065817826,Positive
442,MINDTREE,EQ,2019-02-21,903.95,906.95,906.95,888.0,898.75,898.8,896.74,1005712,901858268.2,26520,87272,8.68,2019,2,847.6591324687877,-0.5697217766469476,Slight negative
443,MINDTREE,EQ,2019-02-22,898.8,901.0,911.0,893.5,904.0,902.75,902.13,899553,811513361.3,28257,209742,23.32,2019,2,847.7394358865818,0.43947485536270925,Slight or No change
444,MINDTREE,EQ,2019-02-25,902.75,909.5,912.9,895.65,905.6,907.75,908.49,1018766,925542475.6,33176,310578,30.49,2019,2,847.8383397961135,0.5538631957906492,Slight positive
445,MINDTREE,EQ,2019-02-26,907.75,899.1,916.2,889.0,905.9,907.25,904.14,1162090,1050687061.95,32012,392208,33.75,2019,2,847.9498223900977,-0.055081244836130416,Slight or No change
446,MINDTREE,EQ,2019-02-27,907.25,910.0,915.9,888.55,897.15,898.7,903.24,1037003,936663542.9,26254,324690,31.31,2019,2,848.0346596415997,-0.942408376963344,Slight negative
447,MINDTREE,EQ,2019-02-28,898.7,902.0,914.55,892.0,911.0,908.8,902.75,723715,653333882.3,17465,336406,46.48,2019,2,848.1054682647978,1.123845554690095,Positive
448,MINDTREE,EQ,2019-03-01,908.8,907.7,937.4,907.05,937.0,932.85,925.66,1630708,1509481430.45,32078,553838,33.96,2019,3,848.3273960663945,2.646346830985924,Positive
449,MINDTREE,EQ,2019-03-05,932.85,940.05,940.9,912.2,917.55,915.65,919.16,1251095,1149956086.05,49814,276641,22.11,2019,3,848.4623866043337,-1.8438119740579961,Negative
450,MINDTREE,EQ,2019-03-06,915.65,923.3,926.75,912.7,919.0,917.1,919.41,548075,503905257.6,14360,72805,13.28,2019,3,848.5226249427791,0.15835745099110898,Slight or No change
451,MINDTREE,EQ,2019-03-07,917.1,923.25,935.55,915.85,920.0,920.2,925.98,1263678,1170137380.9,24452,234967,18.59,2019,3,848.6673725587224,0.33802202595136777,Slight or No change
452,MINDTREE,EQ,2019-03-08,920.2,920.0,931.65,916.5,919.5,921.7,923.61,685000,632669835.75,20607,149277,21.79,2019,3,848.7472318128549,0.16300804173006167,Slight or No change
453,MINDTREE,EQ,2019-03-11,921.7,921.95,933.2,914.4,925.6,927.0,923.74,1046434,966635050.7,24697,137036,13.1,2019,3,848.8777299911429,0.5750244114136827,Slight positive
454,MINDTREE,EQ,2019-03-12,927.0,934.7,936.55,911.6,922.9,917.4,920.21,1184350,1089845105.05,19184,450471,38.04,2019,3,849.0068179613324,-1.035598705501617,Negative
455,MINDTREE,EQ,2019-03-13,917.4,931.0,937.65,918.2,925.5,923.9,926.95,2260365,2095253268.4,41873,595277,26.34,2019,3,849.2751275179805,0.7085240898190515,Slight positive
456,MINDTREE,EQ,2019-03-14,923.9,934.0,953.0,923.3,952.0,950.1,940.66,2668845,2510473173.15,63860,712123,26.68,2019,3,849.6998185925229,2.835804740772807,Positive
457,MINDTREE,EQ,2019-03-15,950.1,958.95,964.7,940.35,947.4,947.4,949.72,2737367,2599732752.2,59410,610681,22.31,2019,3,850.1200981359764,-0.2841806125670976,Slight or No change
458,MINDTREE,EQ,2019-03-18,947.4,969.95,969.95,953.2,963.4,962.5,960.96,2642886,2539708773.3,58138,515322,19.5,2019,3,850.5849097105345,1.5938357610301823,Positive
459,MINDTREE,EQ,2019-03-19,962.5,975.0,976.0,938.15,944.5,943.3,950.01,5497681,5222845003.65,119508,1683770,30.63,2019,3,851.3758054301219,-1.9948051948052048,Negative
460,MINDTREE,EQ,2019-03-20,943.3,945.0,965.5,945.0,953.25,950.65,953.69,3174302,3027302108.45,62734,975745,30.74,2019,3,851.8623695433664,0.7791794763065907,Slight positive
461,MINDTREE,EQ,2019-03-22,950.65,948.0,948.0,935.05,939.05,939.0,940.86,1451306,1365474192.25,37294,455714,31.4,2019,3,852.0571960718568,-1.225477305001843,Negative
462,MINDTREE,EQ,2019-03-25,939.0,938.8,945.0,934.0,942.0,940.75,939.95,971520,913179840.75,23136,307282,31.63,2019,3,852.1897443110323,0.18636847710329363,Slight or No change
463,MINDTREE,EQ,2019-03-26,940.75,945.0,961.1,935.95,944.1,950.5,947.38,2125521,2013667283.95,51833,378087,17.79,2019,3,852.5101353716828,1.0364071219771454,Positive
464,MINDTREE,EQ,2019-03-27,950.5,938.9,949.7,931.0,944.4,943.15,942.08,2185188,2058627318.1,69900,725704,33.21,2019,3,852.8128068957922,-0.773277222514468,Slight negative
465,MINDTREE,EQ,2019-03-28,943.15,943.45,950.6,937.1,941.25,941.25,944.0,772947,729663398.95,24720,217661,28.16,2019,3,852.9171432123891,-0.2014525791231514,Slight or No change
466,MINDTREE,EQ,2019-03-29,941.25,942.3,952.0,941.6,944.55,944.5,946.51,1120083,1060172205.2,48107,526245,46.98,2019,3,853.0734483956481,0.3452855245683839,Slight or No change
467,MINDTREE,EQ,2019-04-01,944.5,950.95,954.0,943.65,946.0,944.95,949.38,748695,710798983.3,22076,403628,53.91,2019,4,853.1781427929446,0.04764425622023616,Slight or No change
468,MINDTREE,EQ,2019-04-02,944.95,948.9,952.5,945.1,946.7,946.65,949.11,642877,610158666.15,22869,346990,53.97,2019,4,853.2695115782807,0.17990369860838573,Slight or No change
469,MINDTREE,EQ,2019-04-03,946.65,949.0,949.5,939.0,942.15,943.8,943.24,727804,686492678.05,20109,409584,56.28,2019,4,853.3695848397281,-0.30106163840912803,Slight or No change
470,MINDTREE,EQ,2019-04-04,943.8,943.0,947.0,940.65,944.9,943.5,943.63,626426,591114104.35,17422,324254,51.76,2019,4,853.4552564426917,-0.03178639542275041,Slight or No change
471,MINDTREE,EQ,2019-04-05,943.5,944.4,962.75,944.0,953.0,952.95,954.73,1274179,1216490921.9,38399,526743,41.34,2019,4,853.64725035727,1.0015898251192423,Positive
472,MINDTREE,EQ,2019-04-08,952.95,956.0,964.5,949.15,956.7,957.3,959.08,1233339,1182865933.75,37004,626236,50.78,2019,4,853.8404960132898,0.4564772548402152,Slight or No change
473,MINDTREE,EQ,2019-04-09,957.3,958.95,969.5,955.35,961.7,962.2,963.27,1182333,1138901232.3,32062,333345,28.19,2019,4,854.0338164493618,0.5118562624046863,Slight positive
474,MINDTREE,EQ,2019-04-10,962.2,963.0,975.0,956.0,972.8,970.25,970.43,2078842,2017379671.95,37245,1144744,55.07,2019,4,854.397228109898,0.8366244024111458,Slight positive
475,MINDTREE,EQ,2019-04-11,970.25,973.0,979.0,970.3,978.0,976.65,975.39,1115408,1087953066.9,37292,669418,60.02,2019,4,854.6020022826171,0.6596238082968275,Slight positive
476,MINDTREE,EQ,2019-04-12,976.65,976.0,979.0,971.3,978.8,975.65,975.35,456663,445404417.85,14810,194580,42.61,2019,4,854.684956490668,-0.10239082578200609,Slight or No change
477,MINDTREE,EQ,2019-04-15,975.65,977.0,985.7,972.25,979.6,979.65,979.79,792811,776789180.5,19578,394858,49.8,2019,4,854.8334566106579,0.40998308819761853,Slight or No change
478,MINDTREE,EQ,2019-04-16,979.65,982.0,987.85,969.1,972.5,972.45,981.16,672044,659382708.9,22297,292359,43.5,2019,4,854.9518145677308,-0.7349563619659993,Slight negative
479,MINDTREE,EQ,2019-04-18,972.45,979.0,986.95,961.0,966.0,968.5,975.73,2285726,2230247412.8,54911,598103,26.17,2019,4,855.339118432758,-0.4061905496426599,Slight or No change
480,MINDTREE,EQ,2019-04-22,968.5,967.0,979.0,966.0,975.1,976.2,974.8,937745,914111140.35,26393,501640,53.49,2019,4,855.5080110499946,0.7950438822922123,Slight positive
481,MINDTREE,EQ,2019-04-23,976.2,974.9,982.0,966.65,975.6,975.4,976.6,477570,466396098.9,11920,132863,27.82,2019,4,855.5932736142735,-0.08195041999591313,Slight or No change
482,MINDTREE,EQ,2019-04-24,975.4,976.0,980.5,975.5,980.0,979.4,978.36,326956,319880525.85,10646,151927,46.47,2019,4,855.6535230997356,0.41008816895633515,Slight or No change
483,MINDTREE,EQ,2019-04-25,979.4,978.0,995.0,973.25,981.4,989.4,986.03,617828,609196659.75,9731,306085,49.54,2019,4,855.7764000842126,1.0210332856851023,Positive
484,MINDTREE,EQ,2019-04-26,989.4,984.4,985.95,974.0,977.0,975.85,979.84,370028,362567037.15,9127,99533,26.9,2019,4,855.8424335093946,-1.3695168789165102,Negative
485,MINDTREE,EQ,2019-04-30,975.85,977.7,990.0,977.7,980.0,981.25,983.33,688189,676719235.9,21888,188694,27.42,2019,4,855.970568931595,0.5533637341804454,Slight positive
486,MINDTREE,EQ,2019-05-02,981.25,985.0,986.6,977.15,982.0,981.4,981.48,323640,317647553.3,11346,124020,38.32,2019,5,856.0308097343379,0.015286624203825205,Slight or No change
487,MINDTREE,EQ,2019-05-03,981.4,983.0,983.85,966.0,974.75,970.2,970.53,476833,462782545.75,14149,162234,34.02,2019,5,856.11154013852,-1.1412268188302321,Negative
488,MINDTREE,EQ,2019-05-06,970.2,969.0,983.5,962.4,982.0,981.75,979.23,1604808,1571472153.05,10494,1305298,81.34,2019,5,856.4098277865897,1.1904761904761862,Positive
489,MINDTREE,EQ,2019-05-07,981.75,982.8,985.0,975.0,981.0,979.95,979.77,1242934,1217783787.4,10864,884988,71.2,2019,5,856.6365781556531,-0.18334606569899714,Slight or No change
490,MINDTREE,EQ,2019-05-08,979.95,981.0,985.0,971.05,982.0,980.5,979.84,4301316,4214603388.8,13038,3851210,89.54,2019,5,857.418361387299,0.056125312515931114,Slight or No change
491,MINDTREE,EQ,2019-05-09,980.5,979.6,983.15,976.1,980.9,980.45,980.02,3787159,3711482425.05,8159,3479880,91.89,2019,5,858.0982934140221,-0.00509943906169541,Slight or No change
492,MINDTREE,EQ,2019-05-10,980.45,980.4,982.9,973.0,974.0,975.35,977.55,215170,210339592.35,5128,26734,12.42,2019,5,858.1350978104848,-0.5201693100107097,Slight negative
493,MINDTREE,EQ,2019-05-13,975.35,973.4,983.0,970.3,981.0,979.1,980.16,485941,476299706.8,14005,222691,45.83,2019,5,858.2207885654617,0.38447736709898983,Slight or No change
